midrangemusic.com,1,2013/7/8,2014/1/4,music,58,60,59,60,65,71,66,59,59,61,60,63,71,70,59,59,60,62,64,69,69,60,59,59,61,64,72,71,60,61,61,63,66,72,69,60,63,62,65,65,71,69,60,60,61,64,65,71,73,75,67,63,63,65,72,68,61,59,60,63,63,72,68,62,62,61,62,64,71,68,59,62,61,64,67,72,71,61,61,61,62,65,71,67,57,59,61,63,64,70,68,60,59,60,62,67,72,69,60,60,61,63,67,69,68,60,60,60,62,64,69,68,61,61,62,64,66,74,74,65,64,63,69,67,71,70,65,63,64,64,68,74,71,64,64,65,65,68,72,72,79,67,65,66,63,73,66,62,64,65,71,100,82,75,67,65,66,66,69,80,83,66,67,67,67,70,74,74,74,72,81,68,67,70,69,65,73,72,60,62,67
shadowcxo.com,1,2018/2/7,2018/8/6,shadow c,21,14,45,33,49,59,51,43,51,45,50,49,22,50,42,29,53,41,40,56,35,77,35,30,25,24,28,49,43,58,45,24,65,35,49,14,29,81,57,16,43,28,50,43,37,34,58,43,29,37,46,33,34,34,46,43,86,22,30,49,58,36,35,21,36,75,100,41,64,43,51,59,60,42,58,49,49,50,36,23,68,25,37,46,43,58,45,51,33,14,36,58,66,22,59,17,36,50,57,58,46,50,42,52,22,79,44,77,17,68,52,21,43,37,38,34,51,29,57,36,29,15,42,51,69,40,54,64,61,68,58,42,28,29,29,59,25,42,64,35,29,36,31,33,57,57,57,37,37,22,33,17,36,35,40,30,15,51,59,59,15,59,37,76,51,26,30,22,96,52,60,58,17,29,79,22,49,52,41,83,21
electrart.com,1,2012/11/24,2013/5/23,electra rt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0
aapbusinessventures.com,1,2018/4/14,2018/10/11,business ventures,64,53,59,46,32,85,34,22,48,54,63,59,74,34,32,37,42,73,50,65,48,32,11,28,28,41,79,29,27,27,46,54,50,60,54,38,49,33,64,74,37,24,32,43,33,23,56,23,58,11,38,64,55,51,60,34,49,43,67,63,34,68,24,27,26,59,50,23,69,48,27,21,45,36,27,64,39,26,26,32,64,29,52,56,26,48,59,53,38,48,64,16,32,66,60,42,38,20,16,60,56,79,79,33,48,16,0,65,36,69,80,62,21,16,96,67,54,45,24,21,15,70,27,33,37,38,27,32,33,80,67,42,58,26,26,50,41,59,55,56,16,31,42,58,53,49,28,42,46,62,44,75,100,28,26,36,86,67,27,94,46,26,51,67,62,76,59,51,31,25,76,53,40,77,43,36,45,41,82,55,56
realitybeyondbelief.com,1,2012/11/7,2013/5/6,reality belief,0,0,0,0,0,46,0,0,0,0,0,54,0,0,0,48,0,0,53,0,44,45,0,47,0,0,0,45,45,0,0,55,0,44,0,45,0,0,0,0,45,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0,0,100,42,84,0,86,0,0,0,41,0,84,0,44,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,42,0,84,0,0,0,0,41,0,0,85,0,0,0,0,0,42,0,0,0,0,41,0,0,42,0,0,0,0,0,0,84,0,0,0,41,0,43,0,0,0,52,44,0,0,0,43,0,48,0,0,41,0,0,0,0,0,0,0,0,0,50,49,41,41,0,0,44,49,98,41,42,0,42,0,0,0,0
multicbd.com,1,2018/2/6,2018/8/5,cbd,69,67,69,66,66,68,67,75,64,68,72,78,73,70,67,73,73,70,72,69,68,67,68,68,67,68,69,65,67,71,68,69,75,69,69,72,68,72,69,67,70,74,75,82,85,82,85,79,73,76,84,79,74,75,71,68,76,75,75,73,78,74,77,73,79,81,74,75,76,75,75,77,82,94,93,80,83,82,81,84,80,78,78,80,86,77,81,82,79,79,83,82,84,86,84,87,80,83,84,82,87,81,77,86,89,81,83,80,81,83,81,79,85,85,83,81,85,83,78,78,85,85,83,87,90,86,90,92,88,84,83,87,87,90,92,92,87,86,85,86,92,91,92,92,89,86,85,86,83,86,83,86,85,87,88,87,92,90,94,90,86,91,92,94,93,99,95,91,94,94,97,91,98,95,93,94,94,97,95,100,97
plumbingtraders.com,1,2018/2/5,2018/8/4,plumbing traders,48,0,0,50,0,0,0,0,0,0,0,0,0,0,0,48,0,0,51,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,97,47,49,0,0,0,0,0,48,0,50,0,56,49,0,50,0,0,0,58,0,0,0,0,0,0,0,0,0,48,0,51,57,55,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,56,49,0,0,0,0,0,0,0,0,0,0,0,0,0,51,49,49,51,51,0,57,0,98,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,48,48,48,0,0,0,55,49,0,0,0,0,0,0,0,47,0,0,52,0,0,0,0,0,51,0,0,0,0,0,50,0,0,0,0,0,0,49,0,0,57
myofr.com,1,2012/9/26,2013/3/25,r,58,57,57,60,61,56,57,57,57,55,58,62,60,58,56,57,57,61,61,55,57,56,57,59,61,62,60,60,65,65,67,63,61,58,58,58,61,63,65,66,61,63,60,62,66,69,70,66,65,63,65,67,73,74,71,70,73,77,100,86,80,90,78,71,70,70,78,81,74,74,74,75,73,80,75,74,74,71,71,71,78,77,75,74,73,70,72,78,75,68,55,64,61,58,59,57,54,53,56,56,57,59,59,56,54,54,54,55,57,57,53,54,55,54,55,59,55,55,54,55,55,56,58,58,55,56,56,58,58,60,56,56,57,57,57,55,58,59,56,59,57,52,56,59,57,57,55,55,54,56,58,57,55,55,55,55,56,57,59,56,55,56,56,57,59,58,55,55,54,55,55,57,57,56,55,54,55,54,57,58,56
612lancaster.com,1,2014/11/12,2015/5/11,612,18,16,16,16,13,17,18,18,14,18,14,12,20,15,14,14,13,14,14,18,17,14,17,17,13,15,16,18,14,19,19,16,15,17,16,18,20,19,15,17,17,14,14,14,16,17,16,19,20,31,45,41,34,28,27,25,38,71,59,38,30,32,31,56,100,64,42,37,32,36,56,77,33,23,18,21,19,21,24,21,16,13,15,18,19,17,16,16,15,18,17,16,16,19,14,14,16,19,17,19,19,15,13,17,16,18,20,20,17,14,19,19,17,19,16,16,14,17,19,21,20,17,14,16,18,19,18,17,19,13,12,19,19,17,21,20,14,15,18,16,19,20,18,17,14,27,22,19,22,19,16,18,20,17,20,18,17,18,14,18,20,20,19,19,17,14,19,18,18,19,18,19,15,17,20,18,19,19,19,17,20
papelove.com,1,2013/1/18,2013/7/17,love,63,68,69,59,60,59,61,62,68,72,60,62,60,60,65,73,71,61,63,62,64,64,74,77,68,69,75,100,69,73,71,61,61,60,60,62,69,71,58,60,58,59,60,67,69,56,58,58,60,63,68,69,60,59,57,58,60,67,68,59,59,60,61,60,71,68,58,60,61,62,66,68,70,60,59,59,59,60,67,67,57,59,59,62,61,67,68,57,61,63,61,62,70,71,61,62,62,61,62,69,70,60,62,65,60,61,69,69,60,60,60,62,63,70,69,59,60,60,61,61,69,70,61,60,59,60,60,67,68,60,61,59,61,62,68,69,60,61,62,61,62,68,68,58,60,60,59,62,69,68,58,61,59,60,62,69,70,60,61,61,61,64,70,71,61,63,60,61,62,70,71,61,63,63,62,63,71,69,60,62,60
vivisin.com,1,2015/7/20,2016/1/16,viv,62,78,71,65,76,60,58,68,58,61,66,79,64,63,77,70,70,83,69,60,71,66,79,71,57,66,68,60,56,68,61,59,55,61,60,62,54,62,54,67,60,73,76,62,59,67,60,45,60,53,67,57,56,66,65,62,64,64,57,67,70,61,63,65,59,63,59,52,51,74,63,53,61,66,61,62,63,55,64,63,66,61,51,54,57,55,56,59,59,58,58,59,66,59,60,64,59,69,69,75,60,63,69,69,59,64,75,58,61,56,64,78,72,64,58,65,61,73,66,42,71,68,67,58,67,70,65,52,65,56,63,71,69,68,57,56,57,54,60,73,66,62,52,62,61,73,56,58,54,65,69,58,53,68,57,50,69,61,73,65,85,82,71,66,70,68,73,66,71,100,65,64,65,72,66,84,58,66,58,58,55
mlxj17.com,1,2017/12/10,2018/6/8,17,44,42,39,40,42,41,54,89,56,42,39,37,38,41,42,42,42,42,42,40,42,46,38,35,34,34,34,35,34,33,32,33,33,32,33,35,35,42,100,59,39,35,34,33,34,32,32,32,33,33,33,33,32,34,32,32,34,32,34,33,33,32,34,38,36,38,35,38,45,74,56,42,39,35,33,32,32,34,33,32,31,30,32,32,35,36,34,33,31,32,32,34,34,34,36,34,43,79,59,40,35,38,37,32,34,34,33,31,31,32,32,30,31,31,32,31,31,31,32,32,34,32,32,31,31,39,37,41,68,52,36,32,31,31,31,29,29,30,27,30,29,29,29,29,30,29,29,30,32,30,31,33,32,35,33,35,34,43,80,54,35,34,32,31,32,31,29,29,29,30,30,30,30,35,44,42,33,30,30,31,29
38for99.com,1,2018/2/9,2018/8/8,99 38,18,20,0,70,89,17,18,36,40,59,35,17,34,17,36,20,0,34,17,34,100,53,20,0,50,0,0,35,72,39,19,69,34,17,51,36,20,0,34,17,34,17,36,20,40,35,52,18,36,0,41,82,37,34,51,0,0,40,39,17,34,0,86,18,0,59,34,52,35,18,0,41,79,17,34,17,17,18,20,20,35,91,35,69,18,20,40,0,52,52,53,54,0,20,17,35,87,87,73,0,41,18,0,69,53,37,20,0,71,17,17,0,36,20,0,0,52,0,69,36,40,20,0,0,32,0,18,20,60,17,34,17,52,36,80,20,17,51,34,35,0,20,20,35,52,18,18,18,60,40,34,51,16,18,37,20,0,36,88,0,36,18,0,0,18,18,35,36,18,20,20,0,35,69,17,36,40,0,34,34,34
libertystgallery.com,1,2014/11/9,2015/5/8,liberty gallery,30,26,76,38,50,26,30,87,0,54,52,25,0,30,58,0,25,0,26,27,29,44,25,25,0,25,52,29,59,25,37,37,26,54,61,0,0,51,0,26,27,31,0,27,55,31,34,0,46,61,0,41,0,48,28,29,57,49,50,24,24,0,28,0,60,0,24,48,25,57,28,0,48,36,73,50,0,28,48,24,36,36,49,42,28,47,24,36,72,25,28,28,24,71,70,0,25,86,0,24,24,0,36,75,0,0,23,47,0,24,49,27,54,0,23,23,48,100,0,56,24,23,0,36,0,0,27,23,24,47,24,49,28,0,35,23,0,27,0,0,29,0,83,0,25,41,58,29,0,23,24,48,25,43,42,23,23,36,0,25,56,0,24,24,24,0,25,28,0,35,47,47,24,0,57,55,47,0,47,48,25
109pp.com,1,2013/10/23,2014/4/21,109,54,59,63,68,67,68,67,70,83,82,99,100,84,77,71,74,68,72,66,62,60,58,60,61,65,66,67,63,59,61,76,77,65,58,58,63,65,61,73,67,62,61,57,57,63,63,60,59,59,62,59,67,66,66,64,83,86,65,64,69,70,66,60,63,63,61,62,62,58,60,72,68,70,61,62,53,57,59,55,60,61,56,57,55,55,57,60,60,53,53,54,50,56,57,56,54,55,56,58,57,55,61,56,51,51,58,61,55,57,52,53,56,51,51,49,54,51,55,51,53,53,51,55,54,57,55,54,54,57,58,54,53,53,53,51,52,56,56,51,50,48,51,56,58,54,51,55,53,55,56,53,52,55,56,57,57,61,61,62,68,59,55,65,56,55,55,49,56,61,61,60,62,59,54,52,51,55,64,61,56,57
kididols.com,1,2012/10/4,2013/4/2,kid idols,0,0,0,0,0,55,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,61,0,0,0,0,0,0,0,0,50,0,50,50,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cellofamily.com,1,2015/9/15,2016/3/13,cello family,0,56,0,30,0,0,0,0,0,29,30,0,0,0,28,0,28,59,0,0,28,0,28,84,0,0,0,0,55,28,28,0,0,0,27,55,0,0,0,0,95,0,0,55,84,29,0,0,28,0,55,0,58,32,0,0,27,0,28,0,0,32,27,27,0,0,0,32,96,27,27,0,0,0,0,0,0,0,27,0,85,0,65,0,0,0,0,0,0,0,27,0,29,29,31,0,0,29,0,0,0,0,35,0,30,31,0,0,0,0,0,0,0,30,60,0,100,0,0,29,29,0,30,0,0,0,0,0,0,60,0,0,29,0,0,0,0,0,0,0,29,29,30,0,0,0,29,0,29,0,0,33,65,0,0,29,0,0,33,0,28,0,0,58,0,66,32,84,0,28,0,0,33,0,0,57,0,0,0,0,0
jessica-and-david.com,1,2014/6/20,2014/12/17,jessica david,55,58,57,63,10,26,47,22,25,50,52,26,58,32,57,89,69,78,41,84,31,22,56,49,42,66,80,59,60,45,51,62,51,48,26,72,51,96,53,47,42,58,60,25,25,47,67,37,60,33,32,50,52,36,36,42,22,38,56,21,41,51,51,63,30,12,65,100,65,10,32,48,30,55,64,39,40,41,48,52,54,67,39,20,36,35,35,44,44,44,59,46,76,46,34,59,39,55,51,41,29,58,38,39,55,37,41,17,59,33,77,92,51,82,63,43,38,24,77,40,41,17,67,28,66,24,46,41,45,28,24,29,34,20,34,22,33,33,33,28,59,39,77,33,56,33,37,44,44,38,19,41,58,53,39,28,86,69,18,38,54,34,55,32,27,18,32,37,54,28,22,19,32,32,38,55,51,61,51,43,38
kyanidirect.com,1,2012/10/6,2013/4/4,ky ani,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,100,0,0,0,0,0,91,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
leaguesport.com,1,2013/11/18,2014/5/17,league sport,12,12,12,10,17,67,63,32,55,43,30,24,66,62,23,22,39,25,21,40,37,21,46,56,37,32,50,57,81,28,19,18,21,50,29,34,19,21,61,27,38,50,19,18,61,25,19,26,28,17,20,13,17,15,37,33,23,24,18,19,22,39,41,20,24,15,19,18,27,31,22,43,33,22,20,44,40,31,19,15,15,25,52,45,23,29,36,25,25,30,33,26,55,39,43,26,48,45,32,33,37,42,25,53,48,19,22,17,18,19,40,36,20,45,41,30,25,59,55,24,34,36,45,72,80,47,38,40,37,28,23,63,60,35,64,43,35,26,65,50,29,69,65,41,59,55,59,26,31,37,34,32,70,71,46,67,49,29,21,55,100,35,64,54,46,31,59,56,36,28,33,32,28,35,77,29,19,27,19,13,28
ruthlessgadget.com,1,2018/2/8,2018/8/7,gadget,89,80,83,100,92,90,81,79,78,89,84,83,97,80,83,87,82,91,87,77,80,85,79,82,84,89,86,86,86,89,91,82,97,84,88,89,83,94,83,83,80,77,81,87,82,81,79,89,95,86,85,76,79,81,77,86,81,88,83,94,81,71,80,82,82,77,86,76,75,82,80,73,84,68,77,81,78,74,85,78,79,75,77,84,78,84,82,81,85,80,75,82,78,83,85,71,82,80,81,86,73,83,84,87,81,77,80,89,75,85,85,79,88,80,83,84,79,86,85,84,88,88,88,79,85,86,83,78,75,75,81,77,91,79,74,77,75,77,79,72,73,82,76,71,79,83,79,83,77,72,79,71,77,77,88,89,78,77,82,81,82,86,79,87,84,91,83,87,80,76,82,72,80,82,87,93,89,84,92,79,83
extrong.com,1,2013/7/7,2014/1/3,rong,94,83,75,70,70,78,94,93,79,75,75,72,80,92,91,77,84,70,70,78,96,97,72,73,78,65,69,85,95,76,69,71,72,78,91,96,78,61,70,81,73,86,83,64,59,53,61,69,91,83,62,59,58,55,60,81,83,72,58,56,65,62,79,86,50,50,50,55,60,80,78,52,56,54,62,64,87,83,53,53,56,59,66,81,77,51,51,57,66,60,86,81,55,56,52,64,67,90,85,59,54,57,57,63,89,73,52,56,49,58,62,76,76,53,54,54,63,71,83,81,57,53,59,61,64,100,94,62,55,53,52,66,85,84,50,60,70,54,63,81,79,50,52,57,55,59,86,77,49,52,56,56,67,81,82,56,56,57,55,66,85,77,58,53,54,63,63,86,75,56,72,78,63,63,87,74,60,74,83,56,67
isleofoil.com,1,2018/2/9,2018/8/8,isle oil,32,49,21,25,44,25,50,32,29,49,74,67,67,49,57,49,68,42,48,30,36,44,57,34,42,24,18,62,51,77,55,24,48,67,37,63,70,41,55,55,36,31,64,86,50,62,25,44,65,63,36,51,39,18,25,31,45,49,92,25,54,37,37,65,72,42,61,37,19,44,65,51,35,48,30,30,25,33,51,50,57,45,18,25,32,22,79,55,25,43,31,26,14,21,55,30,25,0,46,36,51,31,24,43,25,52,58,14,25,49,56,57,39,29,50,37,25,75,43,58,43,36,54,11,29,37,32,29,57,18,42,55,49,77,28,64,30,30,37,43,40,57,28,25,67,51,64,100,28,43,49,24,51,45,26,58,43,25,31,25,32,33,58,44,25,25,44,25,38,50,36,43,37,37,36,39,50,28,25,18,30
rapportfirst.com,1,2013/7/6,2014/1/2,rapport,46,70,60,66,67,62,55,55,77,63,61,66,67,55,48,73,70,63,68,68,53,47,79,69,59,62,60,57,50,71,60,64,59,59,50,50,79,68,57,63,55,59,43,84,66,63,64,58,63,62,73,77,67,64,70,65,59,88,72,66,72,66,64,56,83,79,70,76,76,65,69,84,85,78,78,76,66,56,91,83,77,83,76,70,59,96,85,73,75,81,68,62,93,91,78,82,78,65,64,96,81,87,80,77,70,64,87,86,82,82,74,71,58,87,82,79,73,73,61,62,88,74,82,92,74,62,74,80,83,82,88,81,73,68,99,82,80,84,76,74,61,93,89,84,78,78,74,65,89,87,84,86,78,69,66,89,86,82,85,87,88,78,100,98,87,85,78,74,46,81,58,44,57,57,56,59,79,68,59,63,73
fondantcakes.com,1,2013/3/11,2013/9/7,fondant cakes,71,62,52,76,69,65,54,71,81,63,81,83,80,77,82,59,62,40,39,65,58,44,71,50,83,59,72,69,60,60,56,82,79,53,71,71,63,82,91,69,77,78,80,90,68,65,53,68,80,65,72,65,66,60,100,51,70,63,64,79,88,78,63,47,56,52,78,75,91,66,80,82,43,81,35,74,66,81,71,61,68,79,68,94,56,70,58,76,50,82,72,79,71,63,99,59,54,67,64,48,44,81,64,49,70,54,66,67,68,64,49,67,46,67,72,49,71,51,84,63,62,60,73,57,50,75,51,76,73,87,72,81,66,70,82,72,50,72,70,75,50,78,83,52,47,63,81,65,71,67,71,73,71,62,80,58,81,76,86,66,70,72,65,50,70,79,55,85,65,77,49,66,65,67,46,51,73,57,87,49,68
